month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2017-12,Vermont,0,0,1722,1824,115,85,1,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,3759
2017-12,Virgin Islands,108,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
2017-12,Virginia,727,1,31084,25165,3408,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,60398
2017-12,Washington,14326,56,21090,16101,2466,743,0,12,14,1,1099,831,7,411,98,4,0,0,909,700,50,9,9,1,58937
2017-12,West Virginia,2207,0,10383,11484,399,515,1,29,15,0,1022,1136,1,4,0,1,0,0,41,33,2,0,0,0,27273
2017-12,Wisconsin,15392,0,15745,14414,1051,38,0,0,2,5,137,201,9,68,34,0,0,0,0,24,0,0,0,0,47120
2017-12,Wyoming,435,9,2763,3104,165,120,20,1,4,0,122,169,4,0,0,0,0,0,6,17,0,0,1,0,6940
2017-11,Alabama,21670,400,9927,11675,292,483,0,15,11,1,1302,1602,4,0,0,0,0,0,11,24,1,0,0,0,47418
2017-11,Alaska,336,7,3132,3244,261,226,0,3,1,0,148,103,0,19,13,0,0,0,9,23,2,0,0,0,7527
2017-11,Arizona,5857,459,13763,10322,1092,851,0,11,5,0,1328,679,4,118,10,0,0,0,21,20,0,0,1,0,34541
2017-11,Arkansas,2622,723,6981,11574,237,566,41,14,27,0,1129,2088,3,0,0,0,0,0,15,23,2,1,3,0,26049
2017-11,California,54897,0,44710,35910,4241,0,0,0,0,0,507,422,8,0,0,0,0,0,0,0,0,0,0,0,140695
2017-11,Colorado,6887,0,23682,17832,1483,1296,0,0,0,0,0,0,0,248,45,0,0,0,0,0,0,0,0,0,51473
2017-11,Connecticut,5096,415,5757,2708,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14334
2017-11,Delaware,200,0,1802,2244,105,79,8,1,2,0,32,19,2,1,0,0,0,0,48,31,2,0,1,0,4577
2017-11,District of Columbia,289,0,71,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,365
2017-11,Florida,19099,0,61694,31631,3585,2622,0,15,3,1,2983,1322,9,317,57,1,0,0,35,22,0,1,0,0,123397
2017-11,Georgia,18672,0,16298,15244,495,807,0,17,16,1,1850,1465,8,0,0,0,0,0,31,39,6,0,1,0,54950
2017-11,Guam,0,0,71,44,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
2017-11,Hawaii,1167,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1171
2017-11,Idaho,3426,0,4603,6292,310,228,1,2,10,1,328,496,1,44,7,0,0,0,9,11,1,1,1,0,15772
2017-11,Illinois,19861,87346,26122,16102,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150588
2017-11,Indiana,28638,0,22558,20820,1772,941,13,14,15,2,361,619,12,15,1,0,0,0,55,34,5,0,3,1,75879
2017-11,Iowa,9062,2843,280,4847,50,6,0,0,0,0,0,58,0,17,5,0,0,0,2,10,2,0,0,0,17182
2017-11,Kansas,1757,4,7493,9095,474,437,0,3,3,1,671,455,3,29,7,0,0,0,15,11,1,1,0,0,20460
2017-11,Kentucky,373308,0,12568,13718,365,632,3,18,22,0,1733,2059,4,4,3,0,0,0,26,40,4,1,0,0,404508
2017-11,Louisiana,1748,0,13566,16288,780,736,0,9,16,0,1118,1155,4,0,0,0,0,0,31,28,4,0,1,1,35485
2017-11,Maine,554,0,3270,4056,220,180,2,1,1,0,92,145,1,13,7,0,0,0,21,15,0,0,0,0,8578
2017-11,Mariana Islands,0,0,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2017-11,Maryland,2684,0,4453,8436,254,41,0,1,5,1,70,205,2,53,31,0,0,0,0,26,2,1,1,0,16266
2017-11,Massachusetts,7323,0,5691,3782,439,158,16,0,0,2,3,5,0,1,3,0,0,0,54,51,15,3,2,0,17548
2017-11,Michigan,20375,46,14115,18434,549,249,0,2,7,1,12,415,0,85,20,0,0,0,14,22,1,1,2,0,54350
2017-11,Minnesota,29511,0,5407,11777,528,254,0,2,3,0,164,382,1,14,8,1,0,0,14,20,0,0,0,1,48087
2017-11,Mississippi,1794,0,9779,12312,322,535,0,38,21,1,1610,1742,0,0,0,0,0,0,16,15,3,0,0,0,28188
2017-11,Missouri,692,0,23099,26209,1428,1205,0,19,14,2,1489,1587,9,144,26,17,0,0,85,85,13,1,5,0,56129
2017-11,Montana,1040,0,3171,5243,186,225,5,3,5,0,407,790,0,12,6,0,0,0,4,8,0,1,1,0,11107
2017-11,Nebraska,4265,86,216,3612,18,8,0,1,0,0,4,66,1,11,1,0,0,0,0,14,0,0,0,0,8303
2017-11,Nevada,2145,0,5350,3425,318,377,0,1,0,0,317,130,0,1,0,0,0,0,0,0,0,0,0,0,12064
2017-11,New Hampshire,2387,0,5266,3743,132,8,0,0,2,0,0,11,0,67,0,1,0,0,0,10,0,0,0,0,11627
2017-11,New Jersey,0,0,3771,5459,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433
2017-11,New Mexico,1134,0,7206,5820,437,330,1,1,3,1,508,579,1,69,0,0,0,0,10,10,0,0,0,0,16110
2017-11,New York,2351,1644,9160,21742,1308,192,0,3,3,1,56,51,3,28,42,0,4,7,322,341,20,13,15,0,37306
2017-11,North Carolina,23962,0,2123,19943,860,270,0,18,19,1,2104,2463,6,0,0,0,6,5,12,39,8,0,0,0,51839
2017-11,North Dakota,558,0,1924,3382,136,108,3,3,0,0,67,133,1,0,0,0,0,0,6,13,0,0,0,0,6334
2017-11,Ohio,10890,192,30973,28808,1690,1536,0,12,8,1,1344,1087,3,19,8,0,0,0,81,73,4,1,2,0,76732
2017-11,Oklahoma,0,0,15302,15953,1223,1719,0,26,38,0,1830,2169,8,0,0,0,0,0,73,48,10,2,5,0,38406
2017-11,Oregon,4794,9,15988,13094,0,11,4,0,0,0,0,0,0,135,68,0,0,0,0,0,0,0,0,0,34103
2017-11,Pennsylvania,27003,0,54967,21597,44,0,171,0,0,0,0,0,0,576,121,0,0,0,0,0,0,0,0,0,104479
2017-11,Puerto Rico,0,0,1926,257,79,30,0,5,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,1,2307
2017-11,Rhode Island,0,0,1082,742,142,170,0,0,0,0,3,4,0,1,2,3,0,0,12,7,1,1,3,0,2173
2017-11,South Carolina,8922,567,11512,10108,563,548,0,5,6,0,1074,701,4,73,4,2,0,0,21,19,0,2,1,0,34132
2017-11,South Dakota,687,0,3049,5354,242,188,0,3,1,0,139,227,0,0,0,0,0,0,6,11,1,0,0,0,9908
2017-11,Tennessee,17602,0,31618,23889,1635,0,0,0,0,0,0,0,0,46,8,2,0,0,0,0,0,0,0,0,74800
2017-11,Texas,33293,0,59840,51536,3450,3575,0,61,35,1,6259,4976,35,66,4,0,0,0,116,89,14,3,5,0,163358
2017-11,Utah,11644,30,5158,6418,320,0,0,1,5,0,263,324,2,131,39,24,0,0,0,0,0,0,0,0,24359
2017-11,Vermont,0,0,1231,1839,100,59,1,0,0,0,1,4,1,0,0,0,0,0,2,2,0,0,0,0,3240
2017-11,Virgin Islands,55,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86
2017-11,Virginia,995,0,26229,22897,3007,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,53142
2017-11,Washington,12865,29,18326,14345,2281,714,2,20,19,0,1204,1048,10,461,118,4,0,0,886,674,42,8,14,2,53072
2017-11,West Virginia,1927,0,7302,10878,302,446,100,25,35,0,1122,2253,1,1,0,0,0,0,29,33,0,1,0,0,24455
2017-11,Wisconsin,14647,0,14237,18174,823,63,0,0,3,8,146,443,9,37,50,6,0,0,0,37,0,0,0,0,48683
2017-11,Wyoming,280,14,2165,2545,148,134,4,4,3,0,145,187,0,0,0,0,0,0,7,26,0,1,2,0,5665
2017-10,Alabama,20017,252,6144,6999,308,337,0,15,13,0,1268,1231,2,0,0,0,0,0,14,18,1,0,0,0,36619
2017-10,Alaska,198,0,3153,3469,333,239,0,6,3,0,287,261,2,33,23,0,0,0,33,38,2,0,0,0,8080
2017-10,Arizona,6097,455,10614,8055,1100,689,0,10,10,1,1351,733,4,104,5,0,0,0,30,17,1,1,0,0,29277
2017-10,Arkansas,3865,508,4873,7420,249,338,41,11,18,0,1064,1891,2,0,0,0,0,0,25,20,0,1,1,0,20327
2017-10,California,49259,0,39879,25749,3646,0,0,0,0,0,467,389,6,0,0,0,0,0,0,0,0,0,0,0,119395
2017-10,Colorado,4075,0,17238,15967,1428,1159,0,0,0,0,0,0,0,243,51,2,0,0,0,0,0,0,0,0,40163
2017-10,Connecticut,5093,453,5112,2233,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13201
2017-10,Delaware,208,0,1602,1587,86,66,1,2,3,1,30,34,4,0,0,0,0,0,50,17,1,0,0,0,3692
2017-10,District of Columbia,145,0,68,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
2017-10,Florida,18090,0,49568,24580,3958,2089,9,9,3,1,3044,1297,8,303,43,2,0,0,16,11,1,0,0,0,103032
2017-10,Georgia,16145,0,12031,10482,483,538,0,14,15,4,1779,1734,9,0,0,0,0,0,35,21,2,0,1,0,43293
2017-10,Guam,0,0,84,35,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,135
2017-10,Hawaii,1231,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1235
2017-10,Idaho,4710,3,3310,5517,269,222,0,5,7,0,366,649,2,25,15,1,0,0,9,17,3,0,0,0,15130
2017-10,Illinois,17529,71869,20093,12503,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122798
2017-10,Indiana,23109,0,15966,13202,1450,653,25,6,11,2,268,524,14,18,0,0,0,0,52,28,3,3,2,0,55336
2017-10,Iowa,8034,2506,126,3209,29,3,0,0,2,0,0,65,0,21,8,0,0,0,0,9,0,0,0,0,14012
2017-10,Kansas,2341,2,5003,5818,433,346,0,7,4,0,584,431,1,17,5,0,0,0,14,10,1,1,0,0,15018
2017-10,Kentucky,379403,0,8758,8739,371,496,0,11,18,0,1601,1701,3,5,2,0,0,0,18,28,1,0,0,0,401155
2017-10,Louisiana,1817,0,9552,12222,827,617,0,8,7,1,1065,1243,3,0,0,0,0,0,23,40,4,4,2,1,27436
2017-10,Maine,628,0,3076,5806,252,203,1,2,1,0,103,203,2,15,16,0,0,0,13,6,0,0,1,0,10328
2017-10,Mariana Islands,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2017-10,Maryland,2779,1,4332,5991,213,38,0,0,1,0,54,126,0,57,12,0,0,0,0,38,3,1,5,0,13651
2017-10,Massachusetts,8116,0,4950,3030,450,137,1,1,0,1,4,10,0,4,1,0,0,0,59,52,23,3,0,0,16842
2017-10,Michigan,20487,45,9807,12649,522,212,1,1,4,0,6,307,0,149,19,1,0,0,18,34,0,0,0,0,44262
2017-10,Minnesota,34015,0,4834,14555,516,277,0,2,3,0,171,584,1,12,5,1,0,0,10,25,0,1,0,0,55012
2017-10,Mississippi,1551,0,6690,7193,302,413,0,38,24,2,1428,1401,2,0,0,0,0,0,14,18,3,0,1,0,19080
2017-10,Missouri,748,0,17985,19508,1464,1118,0,19,19,1,1422,1365,8,145,19,3,0,0,77,75,9,2,0,0,43987
2017-10,Montana,1119,0,2578,5884,189,217,9,1,8,0,404,1211,1,10,5,0,0,0,8,26,1,0,2,0,11673
2017-10,Nebraska,3768,68,118,2469,11,4,0,0,1,0,5,80,0,9,1,4,0,0,0,5,0,0,0,0,6543
2017-10,Nevada,1789,0,4361,2884,360,301,0,0,1,0,347,155,0,0,0,0,0,0,0,0,0,0,0,0,10198
2017-10,New Hampshire,2019,0,4425,3568,147,5,6,0,3,1,59,19,5,89,5,4,0,0,0,16,0,0,0,0,10371
2017-10,New Jersey,0,0,3798,3869,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852
2017-10,New Mexico,1025,0,5651,4928,465,301,0,4,0,2,472,623,1,48,0,0,0,0,11,10,2,0,0,0,13543
2017-10,New York,2877,1103,8501,17695,1320,206,0,0,5,0,50,36,7,26,67,0,2,5,368,312,19,7,9,0,32615
2017-10,North Carolina,22591,0,1501,13877,757,239,0,13,20,0,1949,2195,5,0,0,0,12,7,8,32,4,0,1,0,43211
2017-10,North Dakota,632,0,1367,3732,134,86,9,0,4,0,73,150,1,0,0,0,0,0,6,13,2,0,0,0,6209
2017-10,Ohio,10458,599,22833,18172,1593,1106,0,16,5,3,1267,762,12,26,8,0,0,0,48,46,5,0,0,1,56960
2017-10,Oklahoma,0,0,9485,10552,1066,956,0,20,29,0,1767,1813,8,0,0,0,0,0,67,55,3,0,0,1,25822
2017-10,Oregon,4205,13,12356,11042,0,5,0,0,0,0,0,0,0,111,54,0,0,0,0,0,0,0,0,0,27786
2017-10,Pennsylvania,26555,0,43923,15604,67,0,219,0,0,0,0,0,0,586,109,1,0,0,0,0,0,0,0,0,87064
2017-10,Puerto Rico,0,0,1116,124,53,7,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1306
2017-10,Rhode Island,0,0,937,799,120,192,0,0,0,0,2,3,0,7,4,7,0,0,16,9,1,3,3,0,2103
2017-10,South Carolina,9780,1022,8269,7166,444,355,0,12,3,1,1084,746,5,69,7,3,0,0,15,12,0,2,1,0,28996
2017-10,South Dakota,720,0,2098,5636,182,159,0,2,2,0,146,269,1,0,0,0,0,0,12,16,0,0,1,0,9244
2017-10,Tennessee,16465,0,21614,16131,1285,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,55531
2017-10,Texas,30780,0,41780,39297,3633,2530,0,62,51,2,6502,4889,26,109,7,0,0,0,87,93,13,3,4,1,129869
2017-10,Utah,11002,36,3075,4257,287,0,0,0,2,1,252,467,0,147,52,41,0,0,0,0,0,0,0,0,19619
2017-10,Vermont,0,0,1324,1935,109,86,0,0,0,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3463
2017-10,Virgin Islands,49,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2017-10,Virginia,1006,0,20450,16169,2637,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,40293
2017-10,Washington,12602,47,14867,13022,2092,638,4,3,9,1,1208,1281,5,583,168,8,0,0,834,703,55,9,7,1,48147
2017-10,West Virginia,2046,0,5527,7375,350,380,1,17,17,0,1034,1452,0,3,0,0,0,0,22,29,1,0,2,0,18256
2017-10,Wisconsin,14488,0,11834,15385,830,60,0,0,2,7,148,335,11,40,24,2,0,0,0,17,0,0,0,0,43183
2017-10,Wyoming,288,16,1321,2107,119,87,9,0,7,0,166,234,0,0,0,0,0,0,4,11,0,0,1,0,4370
2017-09,Alabama,16717,0,5734,6320,221,317,0,15,21,2,1378,1262,1,0,0,0,0,0,9,16,3,0,0,3,32019
2017-09,Alaska,209,2,2320,2930,219,160,0,5,2,0,200,154,2,28,30,0,0,0,17,24,1,0,0,0,6303
2017-09,Arizona,5069,382,11063,7946,920,631,0,13,6,0,1474,748,3,82,5,0,0,0,38,12,2,0,0,0,28394
2017-09,Arkansas,2935,632,4347,6063,165,366,51,12,13,0,1296,1824,4,0,0,0,0,0,13,23,0,0,2,1,17747
2017-09,California,57839,0,37165,24581,2984,0,0,0,0,0,535,397,5,0,0,0,0,0,0,0,0,0,0,0,123506
2017-09,Colorado,4356,0,15751,13448,1007,1062,0,0,0,0,0,0,0,202,46,1,0,0,0,0,0,0,0,0,35873
2017-09,Connecticut,4343,673,4834,1993,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117
2017-09,Delaware,275,0,1414,1538,66,68,0,0,1,0,26,16,3,0,0,0,0,0,55,34,3,1,2,0,3502
2017-09,District of Columbia,1,0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2017-09,Florida,10784,0,39199,17949,2319,1721,1,18,7,0,3657,1416,6,264,28,0,0,0,11,9,0,0,1,0,77390
2017-09,Georgia,12074,0,10933,7982,315,494,0,20,14,2,2038,1467,8,0,0,0,0,0,17,7,0,0,0,0,35371
2017-09,Guam,0,0,74,47,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135
2017-09,Hawaii,946,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,948
2017-09,Idaho,5162,0,3058,5241,187,205,0,0,6,0,386,633,2,27,5,1,0,0,7,14,1,3,0,0,14938
2017-09,Illinois,15712,71432,18290,10201,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116449
2017-09,Indiana,18241,0,16093,11332,1123,597,79,5,17,1,289,570,9,22,0,0,0,0,75,57,6,4,4,0,48524
2017-09,Iowa,5847,1217,151,2640,27,1,1,0,1,0,4,51,1,25,1,0,0,0,1,7,0,0,0,0,9975
2017-09,Kansas,1567,3,4518,5025,306,297,0,3,0,1,663,421,6,10,7,0,0,0,16,12,0,0,1,0,12856
2017-09,Kentucky,378384,0,8112,7543,253,543,1,16,15,0,1915,1875,3,1,1,0,0,0,21,19,1,2,1,0,398706
2017-09,Louisiana,1827,0,10495,11573,635,776,0,6,4,1,1271,1154,1,0,0,0,0,0,28,43,3,2,2,0,27821
2017-09,Maine,783,0,3026,4220,179,186,1,0,0,0,126,153,0,10,11,0,0,0,11,8,0,0,1,0,8715
2017-09,Mariana Islands,0,0,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2017-09,Maryland,2424,0,3389,4897,168,34,0,0,5,0,80,146,1,57,26,0,0,0,0,26,1,0,1,0,11255
2017-09,Massachusetts,7160,0,4749,2808,449,158,0,0,0,0,13,6,0,0,0,0,0,0,55,33,20,4,4,1,15460
2017-09,Michigan,16571,19,8654,10676,379,163,0,1,4,1,4,313,0,84,13,0,0,0,21,40,1,0,0,0,36944
2017-09,Minnesota,25645,0,4862,12677,346,273,0,1,2,0,179,507,2,14,12,1,0,0,13,16,0,0,1,1,44552
2017-09,Mississippi,1362,0,6260,6035,206,405,0,33,23,1,1683,1456,7,0,0,0,0,0,11,9,0,0,0,0,17491
2017-09,Missouri,791,0,16993,14395,1050,991,0,12,5,1,1651,1355,5,157,17,0,0,0,75,66,3,1,3,0,37571
2017-09,Montana,1076,0,2395,4878,140,216,3,4,4,2,474,1035,1,14,1,2,0,0,10,21,4,2,1,0,10283
2017-09,Nebraska,3036,113,110,1989,11,4,0,0,3,0,6,57,0,5,1,0,0,0,0,10,0,0,0,0,5345
2017-09,Nevada,1952,0,3992,2509,251,237,0,0,0,0,354,165,0,0,0,0,0,0,0,0,0,0,0,0,9460
2017-09,New Hampshire,2795,0,4410,3248,132,3,2,0,1,0,0,27,0,63,3,1,0,0,0,4,0,0,0,0,10689
2017-09,New Jersey,0,0,3985,3040,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7165
2017-09,New Mexico,847,0,5309,4508,353,284,0,5,2,0,529,596,0,44,0,0,0,0,8,5,1,0,0,0,12491
2017-09,New York,2933,1164,8392,16213,998,185,0,0,1,1,21,20,4,12,43,1,3,5,348,328,19,7,4,1,30703
2017-09,North Carolina,19292,0,1235,11340,657,233,0,11,12,0,2244,2228,4,0,0,0,12,5,9,40,2,0,1,0,37325
2017-09,North Dakota,486,0,1359,2919,99,82,3,0,3,1,90,141,1,0,0,0,0,0,8,17,2,1,0,0,5212
2017-09,Ohio,8741,490,21085,14998,1202,1026,0,9,8,0,1440,817,7,18,1,0,0,0,58,36,4,1,1,0,49942
2017-09,Oklahoma,0,0,8869,9020,741,807,0,17,19,0,1969,1821,2,0,0,0,0,0,59,37,4,1,5,0,23371
2017-09,Oregon,3774,11,11557,11773,0,7,1,0,0,0,0,0,0,113,40,1,0,0,0,0,0,0,0,0,27277
2017-09,Pennsylvania,23144,0,39825,13222,48,0,179,0,0,0,0,0,0,492,92,1,0,0,0,0,0,0,0,0,77003
2017-09,Puerto Rico,0,0,619,123,17,22,0,1,2,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,791
2017-09,Rhode Island,0,0,907,619,70,163,0,0,0,0,2,2,0,3,1,5,0,0,15,8,1,1,2,0,1799
2017-09,South Carolina,9380,349,7574,6037,379,295,0,22,8,2,1051,759,2,47,2,0,0,0,13,10,0,0,0,0,25930
2017-09,South Dakota,562,0,2020,4155,154,141,0,1,0,0,143,264,0,0,0,0,0,0,3,14,0,0,0,0,7457
2017-09,Tennessee,16887,0,19219,13746,1042,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,50945
2017-09,Texas,31390,0,39119,39416,2768,2473,0,59,44,4,7566,5099,42,48,4,0,0,0,121,87,13,2,5,0,128260
2017-09,Utah,12094,25,2840,3960,212,0,0,3,3,0,285,428,3,125,47,16,0,0,0,0,0,0,0,0,20041
2017-09,Vermont,0,0,1276,1591,90,80,0,0,0,0,2,34,2,0,0,0,0,0,3,6,0,0,0,0,3084
2017-09,Virgin Islands,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2017-09,Virginia,585,0,19676,15075,1100,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,36446
2017-09,Washington,11451,44,13292,11548,1623,587,3,12,11,0,1325,1284,7,416,85,9,0,0,701,590,42,5,13,1,43049
2017-09,West Virginia,1668,0,5204,6161,216,387,11,15,13,0,1380,1618,2,10,0,3,0,0,16,18,0,1,0,0,16723
2017-09,Wisconsin,12224,0,10918,13133,612,43,0,0,5,4,149,333,4,40,18,3,0,0,0,20,0,0,0,0,37506
2017-09,Wyoming,280,11,1337,2015,61,97,1,1,2,0,139,312,0,0,0,0,0,0,10,14,1,0,0,0,4281
2017-08,Alabama,19733,4,6289,6045,216,311,0,10,13,2,1314,1071,3,0,0,0,0,0,14,11,2,0,0,0,35038
2017-08,Alaska,247,13,2656,3097,207,184,0,4,5,0,218,204,1,31,23,0,0,0,19,36,0,0,1,0,6946
2017-08,Arizona,6733,326,10864,7686,908,627,0,9,4,0,1397,682,6,95,7,0,0,0,17,14,1,0,0,0,29376
2017-08,Arkansas,3313,957,4827,5297,220,323,34,9,5,1,1048,1453,2,0,0,0,0,0,3,20,1,2,1,1,17517
2017-08,California,59528,0,41110,26220,3058,0,0,0,0,0,538,429,18,0,0,0,0,0,0,0,0,0,0,0,130901
2017-08,Colorado,5219,0,16610,12925,1013,1035,0,0,0,0,0,0,0,283,64,1,0,0,0,0,0,0,0,0,37150
2017-08,Connecticut,5896,420,5289,1988,290,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14019
2017-08,Delaware,288,0,1571,1349,94,58,0,0,0,0,29,20,6,0,0,0,0,0,60,30,4,0,0,0,3509
2017-08,District of Columbia,19,0,54,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2017-08,Florida,18362,0,46682,21717,2847,2048,0,10,5,0,3327,1235,4,354,53,0,0,0,15,5,0,0,0,0,96664
2017-08,Georgia,15046,0,11719,7797,377,525,0,22,8,0,1963,1335,4,0,0,0,0,0,18,14,1,1,0,0,38830
2017-08,Guam,0,0,105,47,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
2017-08,Hawaii,1077,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1079
2017-08,Idaho,4736,1,3216,3966,186,205,0,3,5,0,416,527,1,32,9,3,0,0,10,20,2,0,3,0,13341
2017-08,Illinois,17053,77949,19807,11333,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126921
2017-08,Indiana,15664,0,17271,11844,1132,698,188,1,10,1,205,504,6,11,0,0,0,0,47,53,7,3,4,0,47649
2017-08,Iowa,6094,1068,134,2002,21,3,2,0,0,0,2,52,0,27,4,1,0,0,0,6,0,0,0,0,9416
2017-08,Kansas,1642,1,5005,4743,330,330,1,1,0,0,648,356,4,15,7,0,0,0,4,10,0,0,0,0,13097
2017-08,Kentucky,376016,0,8039,6555,244,459,0,13,12,0,1743,1585,1,5,3,0,0,0,22,14,2,4,0,1,394718
2017-08,Louisiana,2450,0,10124,8788,632,631,0,5,3,0,1079,925,6,0,0,0,0,0,22,22,5,1,0,1,24694
2017-08,Maine,1109,0,3019,2965,196,163,0,0,0,0,116,130,1,10,4,1,0,0,21,14,0,0,1,1,7751
2017-08,Mariana Islands,0,0,16,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2017-08,Maryland,2629,0,3657,4807,153,27,0,1,0,0,54,150,2,40,14,0,0,0,0,21,2,3,1,0,11561
2017-08,Massachusetts,8288,0,4713,2507,457,171,4,0,0,0,2,5,1,1,0,0,0,0,44,36,25,3,1,0,16258
2017-08,Michigan,18347,20,9849,9962,415,249,0,0,4,0,7,252,0,88,29,0,0,0,14,17,0,1,1,0,39255
2017-08,Minnesota,28449,0,5446,11294,418,315,0,2,1,0,203,406,1,17,13,9,0,0,19,20,0,0,0,0,46613
2017-08,Mississippi,1703,0,9059,7738,251,565,0,33,20,1,1477,1087,4,0,0,0,0,0,17,7,0,1,0,0,21963
2017-08,Missouri,897,0,17369,13918,1227,1027,0,4,2,1,1465,1135,3,198,17,3,0,0,73,94,11,2,1,2,37449
2017-08,Montana,1230,6,2597,4034,128,221,7,0,4,0,468,882,0,16,4,0,0,0,8,9,0,1,3,0,9618
2017-08,Nebraska,3180,124,109,1667,16,7,0,0,1,0,8,71,0,9,6,0,0,0,0,11,0,0,0,0,5209
2017-08,Nevada,1788,0,4052,2251,229,241,0,0,0,1,333,140,0,0,0,0,0,0,0,0,0,0,0,0,9035
2017-08,New Hampshire,2065,0,4164,2885,121,3,2,0,0,1,0,17,1,50,1,0,0,0,0,3,0,0,0,0,9313
2017-08,New Jersey,0,0,4238,3038,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7443
2017-08,New Mexico,1183,0,5000,3734,396,331,0,0,2,0,460,517,2,57,0,0,0,0,1,6,1,0,0,0,11690
2017-08,New York,2952,1600,9159,13239,891,158,0,1,0,1,16,20,1,18,23,1,5,4,380,280,12,7,9,2,28779
2017-08,North Carolina,23051,0,1194,11949,649,196,0,6,7,0,2062,1958,6,0,0,0,2,0,10,28,2,1,1,0,41122
2017-08,North Dakota,444,0,1500,2567,92,65,7,3,0,0,65,119,0,0,0,0,0,0,3,9,0,0,0,0,4874
2017-08,Ohio,10264,565,21432,14447,1242,1034,0,5,3,0,1325,709,4,17,2,0,0,0,27,24,1,2,0,0,51103
2017-08,Oklahoma,0,0,9732,8978,819,948,0,12,20,0,1799,1645,0,0,0,0,0,0,52,48,5,3,0,0,24061
2017-08,Oregon,3993,20,11780,8979,0,3,0,0,0,0,0,0,0,85,42,2,0,0,0,0,0,0,0,0,24904
2017-08,Pennsylvania,24329,0,40628,13170,78,0,172,0,0,0,0,0,0,533,109,1,0,0,0,0,0,0,0,0,79020
